"DirectionNum","EndTime","RouteID","StartTime"
"0","2013-07-03T06:55:00","54","2013-07-03T05:59:00"
"0","2013-07-03T07:19:00","54","2013-07-03T06:23:00"
"0","2013-07-03T07:40:00","54","2013-07-03T06:44:00"
"0","2013-07-03T08:08:00","54","2013-07-03T07:07:00"
"0","2013-07-03T08:25:00","54","2013-07-03T07:24:00"
"0","2013-07-03T08:27:00","54c","2013-07-03T07:41:00"
"0","2013-07-03T08:37:00","54cv1","2013-07-03T07:55:00"
"0","2013-07-03T08:56:00","54c","2013-07-03T08:10:00"
"0","2013-07-03T09:07:00","54cv1","2013-07-03T08:25:00"
"0","2013-07-03T09:32:00","54c","2013-07-03T08:44:00"
"0","2013-07-03T09:50:00","54c","2013-07-03T09:02:00"
"0","2013-07-03T10:13:00","54c","2013-07-03T09:25:00"
"0","2013-07-03T10:37:00","54c","2013-07-03T09:49:00"
"0","2013-07-03T11:01:00","54c","2013-07-03T10:13:00"
"0","2013-07-03T11:25:00","54c","2013-07-03T10:37:00"
"0","2013-07-03T11:50:00","54c","2013-07-03T11:02:00"
"0","2013-07-03T12:14:00","54c","2013-07-03T11:26:00"
"0","2013-07-03T12:38:00","54c","2013-07-03T11:50:00"
"0","2013-07-03T13:02:00","54c","2013-07-03T12:14:00"
"0","2013-07-03T13:26:00","54c","2013-07-03T12:38:00"
"0","2013-07-03T13:51:00","54c","2013-07-03T13:02:00"
"0","2013-07-03T14:15:00","54c","2013-07-03T13:26:00"
"0","2013-07-03T14:39:00","54c","2013-07-03T13:50:00"
"0","2013-07-03T15:02:00","54c","2013-07-03T14:13:00"
"0","2013-07-03T15:22:00","54c","2013-07-03T14:33:00"
"0","2013-07-03T15:37:00","54c","2013-07-03T14:48:00"
"0","2013-07-03T15:52:00","54c","2013-07-03T15:03:00"
"0","2013-07-03T16:07:00","54c","2013-07-03T15:18:00"
"0","2013-07-03T16:23:00","54c","2013-07-03T15:30:00"
"0","2013-07-03T16:38:00","54c","2013-07-03T15:45:00"
"0","2013-07-03T16:53:00","54c","2013-07-03T16:00:00"
"0","2013-07-03T17:08:00","54c","2013-07-03T16:15:00"
"0","2013-07-03T17:23:00","54c","2013-07-03T16:29:00"
"0","2013-07-03T17:38:00","54c","2013-07-03T16:44:00"
"0","2013-07-03T17:53:00","54c","2013-07-03T16:59:00"
"0","2013-07-03T18:09:00","54c","2013-07-03T17:15:00"
"0","2013-07-03T18:24:00","54c","2013-07-03T17:34:00"
"0","2013-07-03T18:40:00","54c","2013-07-03T17:50:00"
"0","2013-07-03T18:57:00","54c","2013-07-03T18:07:00"
"0","2013-07-03T19:15:00","54c","2013-07-03T18:25:00"
"0","2013-07-03T19:37:00","54c","2013-07-03T18:49:00"
"0","2013-07-03T20:06:00","54c","2013-07-03T19:18:00"
"0","2013-07-03T20:37:00","54c","2013-07-03T19:49:00"
"0","2013-07-03T21:07:00","54c","2013-07-03T20:19:00"
"0","2013-07-03T21:37:00","54c","2013-07-03T20:49:00"
"0","2013-07-03T22:05:00","54c","2013-07-03T21:23:00"
"0","2013-07-03T22:30:00","54c","2013-07-03T21:48:00"
"0","2013-07-03T22:51:00","54c","2013-07-03T22:09:00"
"0","2013-07-03T23:30:00","54c","2013-07-03T22:48:00"
"0","2013-07-03T23:55:00","54c","2013-07-03T23:13:00"
"0","2013-07-04T00:18:00","54c","2013-07-03T23:43:00"
"0","2013-07-04T00:46:00","54c","2013-07-04T00:11:00"
"0","2013-07-04T01:14:00","54c","2013-07-04T00:39:00"
"0","2013-07-04T01:46:00","54c","2013-07-04T01:17:00"
"0","2013-07-04T02:41:00","54c","2013-07-04T02:12:00"
"0","2013-07-04T03:35:00","54c","2013-07-04T03:06:00"
"1","2013-07-03T05:42:00","5A","2013-07-03T04:50:00"
"1","2013-07-03T06:22:00","5A","2013-07-03T05:30:00"
"1","2013-07-03T06:52:00","5A","2013-07-03T06:00:00"
"1","2013-07-03T07:22:00","5A","2013-07-03T06:25:00"
"1","2013-07-03T07:52:00","5A","2013-07-03T06:55:00"
"1","2013-07-03T08:32:00","5A","2013-07-03T07:35:00"
"1","2013-07-03T09:07:00","5A","2013-07-03T08:10:00"
"1","2013-07-03T09:47:00","5A","2013-07-03T08:50:00"
"1","2013-07-03T10:27:00","5A","2013-07-03T09:30:00"
"1","2013-07-03T11:07:00","5A","2013-07-03T10:10:00"
"1","2013-07-03T11:52:00","5A","2013-07-03T10:55:00"
"1","2013-07-03T12:32:00","5A","2013-07-03T11:35:00"
"1","2013-07-03T13:12:00","5A","2013-07-03T12:15:00"
"1","2013-07-03T13:47:00","5A","2013-07-03T12:50:00"
"1","2013-07-03T14:22:00","5A","2013-07-03T13:25:00"
"1","2013-07-03T14:57:00","5A","2013-07-03T14:00:00"
"1","2013-07-03T15:33:00","5A","2013-07-03T14:30:00"
"1","2013-07-03T16:03:00","5A","2013-07-03T15:00:00"
"1","2013-07-03T16:33:00","5A","2013-07-03T15:30:00"
"1","2013-07-03T17:03:00","5A","2013-07-03T16:00:00"
"1","2013-07-03T17:33:00","5A","2013-07-03T16:30:00"
"1","2013-07-03T18:03:00","5A","2013-07-03T17:00:00"
"1","2013-07-03T18:33:00","5A","2013-07-03T17:30:00"
"1","2013-07-03T19:13:00","5A","2013-07-03T18:10:00"
"1","2013-07-03T19:53:00","5A","2013-07-03T18:50:00"
"1","2013-07-03T20:29:00","5A","2013-07-03T19:30:00"
"1","2013-07-03T21:09:00","5A","2013-07-03T20:10:00"
"1","2013-07-03T21:49:00","5A","2013-07-03T20:50:00"
"1","2013-07-03T22:29:00","5A","2013-07-03T21:38:00"
"1","2013-07-03T23:29:00","5A","2013-07-03T22:38:00"
"0","2013-07-03T06:37:00","5A","2013-07-03T05:50:00"
"0","2013-07-03T07:27:00","5A","2013-07-03T06:30:00"
"0","2013-07-03T07:57:00","5A","2013-07-03T07:00:00"
"0","2013-07-03T08:27:00","5A","2013-07-03T07:30:00"
"0","2013-07-03T08:57:00","5A","2013-07-03T08:00:00"
"0","2013-07-03T09:37:00","5A","2013-07-03T08:40:00"
"0","2013-07-03T10:07:00","5A","2013-07-03T09:20:00"
"0","2013-07-03T10:47:00","5A","2013-07-03T10:00:00"
"0","2013-07-03T11:27:00","5A","2013-07-03T10:40:00"
"0","2013-07-03T12:07:00","5A","2013-07-03T11:20:00"
"0","2013-07-03T12:47:00","5A","2013-07-03T12:00:00"
"0","2013-07-03T13:27:00","5A","2013-07-03T12:40:00"
"0","2013-07-03T14:07:00","5A","2013-07-03T13:20:00"
"0","2013-07-03T14:47:00","5A","2013-07-03T14:00:00"
"0","2013-07-03T15:22:00","5A","2013-07-03T14:35:00"
"0","2013-07-03T16:04:00","5A","2013-07-03T15:10:00"
"0","2013-07-03T16:39:00","5A","2013-07-03T15:45:00"
"0","2013-07-03T17:09:00","5A","2013-07-03T16:15:00"
"0","2013-07-03T17:39:00","5A","2013-07-03T16:45:00"
"0","2013-07-03T18:09:00","5A","2013-07-03T17:15:00"
"0","2013-07-03T18:39:00","5A","2013-07-03T17:45:00"
"0","2013-07-03T19:09:00","5A","2013-07-03T18:15:00"
"0","2013-07-03T19:39:00","5A","2013-07-03T18:45:00"
"0","2013-07-03T20:13:00","5A","2013-07-03T19:25:00"
"0","2013-07-03T20:53:00","5A","2013-07-03T20:05:00"
"0","2013-07-03T21:28:00","5A","2013-07-03T20:40:00"
"0","2013-07-03T22:08:00","5A","2013-07-03T21:20:00"
"0","2013-07-03T22:48:00","5A","2013-07-03T22:00:00"
"0","2013-07-03T23:28:00","5A","2013-07-03T22:40:00"
"0","2013-07-04T00:28:00","5A","2013-07-03T23:40:00"
"1","2013-07-03T05:10:00","63","2013-07-03T04:30:00"
"1","2013-07-03T05:35:00","63","2013-07-03T04:55:00"
"1","2013-07-03T06:00:00","63","2013-07-03T05:20:00"
"1","2013-07-03T06:25:00","63","2013-07-03T05:45:00"
"1","2013-07-03T06:43:00","63","2013-07-03T06:03:00"
"1","2013-07-03T06:57:00","63","2013-07-03T06:17:00"
"1","2013-07-03T07:12:00","63","2013-07-03T06:32:00"
"1","2013-07-03T07:30:00","63","2013-07-03T06:44:00"
"1","2013-07-03T07:42:00","63","2013-07-03T06:56:00"
"1","2013-07-03T07:52:00","63","2013-07-03T07:06:00"
"1","2013-07-03T08:02:00","63","2013-07-03T07:16:00"
"1","2013-07-03T08:10:00","63","2013-07-03T07:24:00"
"1","2013-07-03T08:23:00","63","2013-07-03T07:32:00"
"1","2013-07-03T08:31:00","63","2013-07-03T07:40:00"
"1","2013-07-03T08:39:00","63","2013-07-03T07:48:00"
"1","2013-07-03T08:47:00","63","2013-07-03T07:56:00"
"1","2013-07-03T08:55:00","63","2013-07-03T08:04:00"
"1","2013-07-03T09:05:00","63","2013-07-03T08:14:00"
"1","2013-07-03T09:17:00","63","2013-07-03T08:26:00"
"1","2013-07-03T09:31:00","63","2013-07-03T08:40:00"
"1","2013-07-03T09:46:00","63","2013-07-03T08:55:00"
"1","2013-07-03T15:59:00","63","2013-07-03T15:12:00"
"1","2013-07-03T16:15:00","63","2013-07-03T15:28:00"
"1","2013-07-03T16:27:00","63","2013-07-03T15:40:00"
"1","2013-07-03T16:39:00","63","2013-07-03T15:52:00"
"1","2013-07-03T16:49:00","63","2013-07-03T16:02:00"
"1","2013-07-03T17:03:00","63","2013-07-03T16:16:00"
"1","2013-07-03T17:17:00","63","2013-07-03T16:30:00"
"1","2013-07-03T17:27:00","63","2013-07-03T16:40:00"
"1","2013-07-03T17:37:00","63","2013-07-03T16:50:00"
"1","2013-07-03T17:49:00","63","2013-07-03T17:02:00"
"1","2013-07-03T18:01:00","63","2013-07-03T17:14:00"
"1","2013-07-03T18:13:00","63","2013-07-03T17:26:00"
"1","2013-07-03T18:27:00","63","2013-07-03T17:40:00"
"0","2013-07-03T05:55:00","63","2013-07-03T05:17:00"
"0","2013-07-03T06:20:00","63","2013-07-03T05:42:00"
"0","2013-07-03T06:45:00","63","2013-07-03T06:07:00"
"0","2013-07-03T07:10:00","63","2013-07-03T06:32:00"
"0","2013-07-03T07:32:00","63","2013-07-03T06:49:00"
"0","2013-07-03T07:47:00","63","2013-07-03T07:04:00"
"0","2013-07-03T08:02:00","63","2013-07-03T07:19:00"
"0","2013-07-03T08:19:00","63","2013-07-03T07:36:00"
"0","2013-07-03T08:31:00","63","2013-07-03T07:48:00"
"0","2013-07-03T08:43:00","63","2013-07-03T08:00:00"
"0","2013-07-03T08:53:00","63","2013-07-03T08:10:00"
"0","2013-07-03T09:03:00","63","2013-07-03T08:20:00"
"0","2013-07-03T09:16:00","63","2013-07-03T08:33:00"
"0","2013-07-03T09:31:00","63","2013-07-03T08:48:00"
"0","2013-07-03T15:45:00","63","2013-07-03T14:58:00"
"0","2013-07-03T15:57:00","63","2013-07-03T15:10:00"
"0","2013-07-03T16:09:00","63","2013-07-03T15:22:00"
"0","2013-07-03T16:21:00","63","2013-07-03T15:34:00"
"0","2013-07-03T16:33:00","63","2013-07-03T15:46:00"
"0","2013-07-03T16:43:00","63","2013-07-03T15:56:00"
"0","2013-07-03T16:53:00","63","2013-07-03T16:06:00"
"0","2013-07-03T17:03:00","63","2013-07-03T16:16:00"
"0","2013-07-03T17:13:00","63","2013-07-03T16:26:00"
"0","2013-07-03T17:23:00","63","2013-07-03T16:36:00"
"0","2013-07-03T17:33:00","63","2013-07-03T16:46:00"
"0","2013-07-03T17:43:00","63","2013-07-03T16:56:00"
"0","2013-07-03T17:57:00","63","2013-07-03T17:06:00"
"0","2013-07-03T18:07:00","63","2013-07-03T17:16:00"
"0","2013-07-03T18:17:00","63","2013-07-03T17:26:00"
"0","2013-07-03T18:27:00","63","2013-07-03T17:36:00"
"0","2013-07-03T18:37:00","63","2013-07-03T17:46:00"
"0","2013-07-03T18:49:00","63","2013-07-03T17:58:00"
"0","2013-07-03T18:56:00","63","2013-07-03T18:10:00"
"0","2013-07-03T19:08:00","63","2013-07-03T18:22:00"
"0","2013-07-03T19:22:00","63","2013-07-03T18:36:00"
"1","2013-07-03T05:45:00","64","2013-07-03T05:09:00"
"1","2013-07-03T06:06:00","64","2013-07-03T05:30:00"
"1","2013-07-03T06:30:00","64","2013-07-03T05:54:00"
"1","2013-07-03T06:47:00","64","2013-07-03T06:11:00"
"1","2013-07-03T07:05:00","64","2013-07-03T06:26:00"
"1","2013-07-03T07:21:00","64","2013-07-03T06:42:00"
"1","2013-07-03T07:33:00","64","2013-07-03T06:54:00"
"1","2013-07-03T07:47:00","64","2013-07-03T07:05:00"
"1","2013-07-03T07:59:00","64","2013-07-03T07:17:00"
"1","2013-07-03T08:11:00","64","2013-07-03T07:29:00"
"1","2013-07-03T08:26:00","64","2013-07-03T07:40:00"
"1","2013-07-03T08:38:00","64","2013-07-03T07:52:00"
"1","2013-07-03T08:50:00","64","2013-07-03T08:04:00"
"1","2013-07-03T09:02:00","64","2013-07-03T08:16:00"
"1","2013-07-03T09:18:00","64","2013-07-03T08:32:00"
"1","2013-07-03T09:36:00","64","2013-07-03T08:50:00"
"1","2013-07-03T09:48:00","64","2013-07-03T09:08:00"
"1","2013-07-03T10:05:00","64","2013-07-03T09:25:00"
"1","2013-07-03T10:23:00","64","2013-07-03T09:43:00"
"1","2013-07-03T10:43:00","64","2013-07-03T10:03:00"
"1","2013-07-03T11:03:00","64","2013-07-03T10:23:00"
"1","2013-07-03T11:23:00","64","2013-07-03T10:43:00"
"1","2013-07-03T11:43:00","64","2013-07-03T11:03:00"
"1","2013-07-03T12:03:00","64","2013-07-03T11:23:00"
"1","2013-07-03T12:23:00","64","2013-07-03T11:43:00"
"1","2013-07-03T12:43:00","64","2013-07-03T12:03:00"
"1","2013-07-03T13:03:00","64","2013-07-03T12:23:00"
"1","2013-07-03T13:23:00","64","2013-07-03T12:43:00"
"1","2013-07-03T13:43:00","64","2013-07-03T13:03:00"
"1","2013-07-03T14:03:00","64","2013-07-03T13:23:00"
"1","2013-07-03T14:23:00","64","2013-07-03T13:43:00"
"1","2013-07-03T14:43:00","64","2013-07-03T14:03:00"
"1","2013-07-03T15:03:00","64","2013-07-03T14:23:00"
"1","2013-07-03T15:23:00","64","2013-07-03T14:43:00"
"1","2013-07-03T15:40:00","64","2013-07-03T15:00:00"
"1","2013-07-03T16:03:00","64","2013-07-03T15:20:00"
"1","2013-07-03T16:20:00","64","2013-07-03T15:37:00"
"1","2013-07-03T16:34:00","64","2013-07-03T15:51:00"
"1","2013-07-03T16:48:00","64","2013-07-03T16:05:00"
"1","2013-07-03T17:02:00","64","2013-07-03T16:19:00"
"1","2013-07-03T17:16:00","64","2013-07-03T16:33:00"
"1","2013-07-03T17:31:00","64","2013-07-03T16:48:00"
"1","2013-07-03T17:47:00","64","2013-07-03T17:04:00"
"1","2013-07-03T18:03:00","64","2013-07-03T17:20:00"
"1","2013-07-03T18:18:00","64","2013-07-03T17:35:00"
"1","2013-07-03T18:36:00","64","2013-07-03T17:53:00"
"1","2013-07-03T18:54:00","64","2013-07-03T18:11:00"
"1","2013-07-03T19:12:00","64","2013-07-03T18:29:00"
"1","2013-07-03T19:26:00","64","2013-07-03T18:49:00"
"1","2013-07-03T19:47:00","64","2013-07-03T19:10:00"
"1","2013-07-03T20:06:00","64","2013-07-03T19:29:00"
"1","2013-07-03T20:30:00","64","2013-07-03T19:53:00"
"1","2013-07-03T20:56:00","64","2013-07-03T20:19:00"
"1","2013-07-03T21:20:00","64","2013-07-03T20:47:00"
"1","2013-07-03T21:48:00","64","2013-07-03T21:15:00"
"1","2013-07-03T22:14:00","64","2013-07-03T21:41:00"
"1","2013-07-03T22:40:00","64","2013-07-03T22:07:00"
"1","2013-07-03T23:06:00","64","2013-07-03T22:34:00"
"1","2013-07-03T23:32:00","64","2013-07-03T23:00:00"
"1","2013-07-03T23:58:00","64","2013-07-03T23:26:00"
"1","2013-07-04T00:24:00","64","2013-07-03T23:52:00"
"1","2013-07-04T00:50:00","64","2013-07-04T00:18:00"
"1","2013-07-04T01:15:00","64","2013-07-04T00:43:00"
"1","2013-07-04T01:50:00","64","2013-07-04T01:18:00"
"0","2013-07-03T05:44:00","64v1","2013-07-03T05:34:00"
"0","2013-07-03T06:26:00","64","2013-07-03T05:55:00"
"0","2013-07-03T06:07:00","64v1","2013-07-03T05:57:00"
"0","2013-07-03T06:54:00","64","2013-07-03T06:17:00"
"0","2013-07-03T07:17:00","64","2013-07-03T06:40:00"
"0","2013-07-03T07:32:00","64","2013-07-03T06:55:00"
"0","2013-07-03T07:49:00","64","2013-07-03T07:12:00"
"0","2013-07-03T08:08:00","64","2013-07-03T07:28:00"
"0","2013-07-03T08:20:00","64","2013-07-03T07:40:00"
"0","2013-07-03T08:34:00","64","2013-07-03T07:54:00"
"0","2013-07-03T08:48:00","64","2013-07-03T08:08:00"
"0","2013-07-03T09:00:00","64","2013-07-03T08:20:00"
"0","2013-07-03T09:12:00","64","2013-07-03T08:32:00"
"0","2013-07-03T09:24:00","64","2013-07-03T08:44:00"
"0","2013-07-03T09:35:00","64","2013-07-03T08:56:00"
"0","2013-07-03T09:49:00","64","2013-07-03T09:10:00"
"0","2013-07-03T10:09:00","64","2013-07-03T09:30:00"
"0","2013-07-03T10:31:00","64","2013-07-03T09:52:00"
"0","2013-07-03T10:49:00","64","2013-07-03T10:10:00"
"0","2013-07-03T11:09:00","64","2013-07-03T10:30:00"
"0","2013-07-03T11:29:00","64","2013-07-03T10:50:00"
"0","2013-07-03T11:49:00","64","2013-07-03T11:10:00"
"0","2013-07-03T12:09:00","64","2013-07-03T11:30:00"
"0","2013-07-03T12:29:00","64","2013-07-03T11:50:00"
"0","2013-07-03T12:49:00","64","2013-07-03T12:10:00"
"0","2013-07-03T13:09:00","64","2013-07-03T12:30:00"
"0","2013-07-03T13:29:00","64","2013-07-03T12:50:00"
"0","2013-07-03T13:49:00","64","2013-07-03T13:10:00"
"0","2013-07-03T14:09:00","64","2013-07-03T13:30:00"
"0","2013-07-03T14:29:00","64","2013-07-03T13:50:00"
"0","2013-07-03T14:49:00","64","2013-07-03T14:10:00"
"0","2013-07-03T15:09:00","64","2013-07-03T14:30:00"
"0","2013-07-03T15:29:00","64","2013-07-03T14:50:00"
"0","2013-07-03T15:43:00","64","2013-07-03T15:04:00"
"0","2013-07-03T15:57:00","64","2013-07-03T15:18:00"
"0","2013-07-03T16:11:00","64","2013-07-03T15:32:00"
"0","2013-07-03T16:25:00","64","2013-07-03T15:46:00"
"0","2013-07-03T16:39:00","64","2013-07-03T16:00:00"
"0","2013-07-03T16:53:00","64","2013-07-03T16:14:00"
"0","2013-07-03T17:15:00","64","2013-07-03T16:28:00"
"0","2013-07-03T17:29:00","64","2013-07-03T16:42:00"
"0","2013-07-03T17:43:00","64","2013-07-03T16:56:00"
"0","2013-07-03T17:57:00","64","2013-07-03T17:10:00"
"0","2013-07-03T18:12:00","64","2013-07-03T17:25:00"
"0","2013-07-03T18:27:00","64","2013-07-03T17:40:00"
"0","2013-07-03T18:42:00","64","2013-07-03T17:55:00"
"0","2013-07-03T18:50:00","64","2013-07-03T18:10:00"
"0","2013-07-03T19:05:00","64","2013-07-03T18:25:00"
"0","2013-07-03T19:23:00","64","2013-07-03T18:43:00"
"0","2013-07-03T19:41:00","64","2013-07-03T19:01:00"
"0","2013-07-03T19:59:00","64","2013-07-03T19:19:00"
"0","2013-07-03T20:17:00","64","2013-07-03T19:37:00"
"0","2013-07-03T20:35:00","64","2013-07-03T19:55:00"
"0","2013-07-03T20:53:00","64","2013-07-03T20:13:00"
"0","2013-07-03T21:09:00","64","2013-07-03T20:35:00"
"0","2013-07-03T21:35:00","64","2013-07-03T21:01:00"
"0","2013-07-03T22:01:00","64","2013-07-03T21:27:00"
"0","2013-07-03T22:27:00","64","2013-07-03T21:53:00"
"0","2013-07-03T22:53:00","64","2013-07-03T22:19:00"
"0","2013-07-03T23:19:00","64","2013-07-03T22:45:00"
"0","2013-07-03T23:45:00","64","2013-07-03T23:11:00"
"0","2013-07-04T00:11:00","64","2013-07-03T23:37:00"
"0","2013-07-04T00:37:00","64","2013-07-04T00:03:00"
"0","2013-07-04T00:37:00","64","2013-07-04T00:03:00"
"0","2013-07-04T00:59:00","64","2013-07-04T00:29:00"
"0","2013-07-04T00:59:00","64","2013-07-04T00:29:00"
"0","2013-07-04T01:25:00","64","2013-07-04T00:55:00"
"0","2013-07-04T01:50:00","64","2013-07-04T01:20:00"
"0","2013-07-04T02:25:00","64","2013-07-04T01:55:00"
"1","2013-07-03T04:40:00","70","2013-07-03T04:05:00"
"1","2013-07-03T05:00:00","70","2013-07-03T04:25:00"
"1","2013-07-03T05:15:00","70","2013-07-03T04:40:00"
"1","2013-07-03T05:29:00","70","2013-07-03T04:54:00"
"1","2013-07-03T05:44:00","70","2013-07-03T05:04:00"
"1","2013-07-03T05:56:00","70","2013-07-03T05:16:00"
"1","2013-07-03T06:08:00","70","2013-07-03T05:28:00"
"1","2013-07-03T06:21:00","70","2013-07-03T05:38:00"
"1","2013-07-03T06:33:00","70","2013-07-03T05:50:00"
"1","2013-07-03T06:45:00","70","2013-07-03T06:02:00"
"1","2013-07-03T06:57:00","70","2013-07-03T06:14:00"
"1","2013-07-03T07:09:00","70","2013-07-03T06:26:00"
"1","2013-07-03T07:26:00","70","2013-07-03T06:34:00"
"1","2013-07-03T07:38:00","70","2013-07-03T06:46:00"
"1","2013-07-03T07:50:00","70","2013-07-03T06:58:00"
"1","2013-07-03T08:02:00","70","2013-07-03T07:10:00"
"1","2013-07-03T08:14:00","70","2013-07-03T07:22:00"
"1","2013-07-03T08:26:00","70","2013-07-03T07:34:00"
"1","2013-07-03T08:38:00","70","2013-07-03T07:46:00"
"1","2013-07-03T08:50:00","70","2013-07-03T07:58:00"
"1","2013-07-03T09:02:00","70","2013-07-03T08:10:00"
"1","2013-07-03T09:14:00","70","2013-07-03T08:20:00"
"1","2013-07-03T09:26:00","70","2013-07-03T08:32:00"
"1","2013-07-03T09:38:00","70","2013-07-03T08:44:00"
"1","2013-07-03T09:50:00","70","2013-07-03T08:56:00"
"1","2013-07-03T10:02:00","70","2013-07-03T09:08:00"
"1","2013-07-03T10:14:00","70","2013-07-03T09:20:00"
"1","2013-07-03T10:26:00","70","2013-07-03T09:32:00"
"1","2013-07-03T10:38:00","70","2013-07-03T09:44:00"
"1","2013-07-03T10:50:00","70","2013-07-03T09:56:00"
"1","2013-07-03T11:02:00","70","2013-07-03T10:08:00"
"1","2013-07-03T11:14:00","70","2013-07-03T10:20:00"
"1","2013-07-03T11:26:00","70","2013-07-03T10:32:00"
"1","2013-07-03T11:38:00","70","2013-07-03T10:44:00"
"1","2013-07-03T11:50:00","70","2013-07-03T10:56:00"
"1","2013-07-03T12:02:00","70","2013-07-03T11:08:00"
"1","2013-07-03T12:14:00","70","2013-07-03T11:20:00"
"1","2013-07-03T12:26:00","70","2013-07-03T11:32:00"
"1","2013-07-03T12:38:00","70","2013-07-03T11:44:00"
"1","2013-07-03T12:50:00","70","2013-07-03T11:56:00"
"1","2013-07-03T13:02:00","70","2013-07-03T12:08:00"
"1","2013-07-03T13:14:00","70","2013-07-03T12:20:00"
"1","2013-07-03T13:26:00","70","2013-07-03T12:32:00"
"1","2013-07-03T13:38:00","70","2013-07-03T12:44:00"
"1","2013-07-03T13:50:00","70","2013-07-03T12:56:00"
"1","2013-07-03T14:02:00","70","2013-07-03T13:08:00"
"1","2013-07-03T14:14:00","70","2013-07-03T13:20:00"
"1","2013-07-03T14:26:00","70","2013-07-03T13:32:00"
"1","2013-07-03T14:38:00","70","2013-07-03T13:44:00"
"1","2013-07-03T14:50:00","70","2013-07-03T13:56:00"
"1","2013-07-03T15:02:00","70","2013-07-03T14:08:00"
"1","2013-07-03T15:14:00","70","2013-07-03T14:20:00"
"1","2013-07-03T15:26:00","70","2013-07-03T14:32:00"
"1","2013-07-03T15:38:00","70","2013-07-03T14:43:00"
"1","2013-07-03T15:50:00","70","2013-07-03T14:55:00"
"1","2013-07-03T16:02:00","70","2013-07-03T15:07:00"
"1","2013-07-03T16:14:00","70","2013-07-03T15:19:00"
"1","2013-07-03T15:46:00","70v1","2013-07-03T15:28:00"
"1","2013-07-03T16:26:00","70","2013-07-03T15:31:00"
"1","2013-07-03T16:37:00","70","2013-07-03T15:41:00"
"1","2013-07-03T16:47:00","70","2013-07-03T15:51:00"
"1","2013-07-03T16:59:00","70","2013-07-03T16:03:00"
"1","2013-07-03T17:11:00","70","2013-07-03T16:15:00"
"1","2013-07-03T17:23:00","70","2013-07-03T16:27:00"
"1","2013-07-03T17:35:00","70","2013-07-03T16:39:00"
"1","2013-07-03T17:48:00","70","2013-07-03T16:52:00"
"1","2013-07-03T18:01:00","70","2013-07-03T17:05:00"
"1","2013-07-03T18:14:00","70","2013-07-03T17:18:00"
"1","2013-07-03T18:24:00","70","2013-07-03T17:33:00"
"1","2013-07-03T18:38:00","70","2013-07-03T17:47:00"
"1","2013-07-03T18:50:00","70","2013-07-03T17:59:00"
"1","2013-07-03T19:02:00","70","2013-07-03T18:11:00"
"1","2013-07-03T19:14:00","70","2013-07-03T18:23:00"
"1","2013-07-03T19:25:00","70","2013-07-03T18:38:00"
"1","2013-07-03T19:43:00","70","2013-07-03T18:56:00"
"1","2013-07-03T19:58:00","70","2013-07-03T19:11:00"
"1","2013-07-03T20:13:00","70","2013-07-03T19:26:00"
"1","2013-07-03T20:28:00","70","2013-07-03T19:41:00"
"1","2013-07-03T20:43:00","70","2013-07-03T19:56:00"
"1","2013-07-03T20:58:00","70","2013-07-03T20:11:00"
"1","2013-07-03T21:13:00","70","2013-07-03T20:26:00"
"1","2013-07-03T21:28:00","70","2013-07-03T20:41:00"
"1","2013-07-03T21:43:00","70","2013-07-03T20:56:00"
"1","2013-07-03T21:57:00","70","2013-07-03T21:14:00"
"1","2013-07-03T22:15:00","70","2013-07-03T21:32:00"
"1","2013-07-03T22:32:00","70","2013-07-03T21:49:00"
"1","2013-07-03T22:47:00","70","2013-07-03T22:04:00"
"1","2013-07-03T23:00:00","70","2013-07-03T22:22:00"
"1","2013-07-03T23:15:00","70","2013-07-03T22:37:00"
"1","2013-07-03T23:33:00","70","2013-07-03T22:55:00"
"1","2013-07-03T23:51:00","70","2013-07-03T23:13:00"
"1","2013-07-04T00:07:00","70","2013-07-03T23:29:00"
"1","2013-07-04T00:23:00","70","2013-07-03T23:45:00"
"1","2013-07-04T00:39:00","70","2013-07-04T00:01:00"
"1","2013-07-04T01:00:00","70","2013-07-04T00:26:00"
"1","2013-07-04T01:30:00","70","2013-07-04T00:56:00"
"1","2013-07-04T02:00:00","70","2013-07-04T01:26:00"
"1","2013-07-04T02:30:00","70","2013-07-04T01:56:00"
"1","2013-07-04T03:00:00","70","2013-07-04T02:26:00"
"0","2013-07-03T03:42:00","70","2013-07-03T03:05:00"
"0","2013-07-03T04:35:00","70","2013-07-03T04:00:00"
"0","2013-07-03T04:58:00","70","2013-07-03T04:23:00"
"0","2013-07-03T05:22:00","70","2013-07-03T04:47:00"
"0","2013-07-03T05:42:00","70","2013-07-03T05:07:00"
"0","2013-07-03T06:02:00","70","2013-07-03T05:23:00"
"0","2013-07-03T06:17:00","70","2013-07-03T05:38:00"
"0","2013-07-03T06:37:00","70","2013-07-03T05:51:00"
"0","2013-07-03T06:50:00","70","2013-07-03T06:04:00"
"0","2013-07-03T07:03:00","70","2013-07-03T06:17:00"
"0","2013-07-03T07:17:00","70","2013-07-03T06:31:00"
"0","2013-07-03T07:30:00","70","2013-07-03T06:44:00"
"0","2013-07-03T07:44:00","70","2013-07-03T06:56:00"
"0","2013-07-03T07:57:00","70","2013-07-03T07:09:00"
"0","2013-07-03T08:14:00","70","2013-07-03T07:21:00"
